"TIME","GEO","UNIT","SECTOR","COFOG99","NA_ITEM","Value","Flag and Footnotes"
"2011","Luxembourg","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","4.7",""
"2011","Luxembourg","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","17.9",""
"2011","Hungary","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","5.1",""
"2011","Hungary","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","17.0",""
"2011","Malta","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","5.4",""
"2011","Malta","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","13.8",""
"2011","Netherlands","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","7.9",""
"2011","Netherlands","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","16.5",""
"2011","Austria","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","7.7",""
"2011","Austria","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","20.7",""
"2011","Poland","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","4.7",""
"2011","Poland","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","15.7",""
"2011","Portugal","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","6.8",""
"2011","Portugal","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","17.7",""
"2011","Romania","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","4.1",""
"2011","Romania","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","12.9",""
"2011","Slovenia","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","7.1",""
"2011","Slovenia","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","18.7",""
"2011","Slovakia","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","6.8",""
"2011","Slovakia","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","14.6",""
"2011","Finland","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","7.8",""
"2011","Finland","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","22.7",""
"2011","Sweden","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","6.8",""
"2011","Sweden","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","20.1",""
"2011","United Kingdom","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","7.5",""
"2011","United Kingdom","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","16.9",""
"2012","Belgium","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","7.9",""
"2012","Belgium","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","19.5",""
"2012","Bulgaria","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","4.4",""
"2012","Bulgaria","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","12.4",""
"2012","Czech Republic","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","7.7",""
"2012","Czech Republic","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","13.3",""
"2012","Denmark","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","8.7",""
"2012","Denmark","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","24.6",""
"2012","Germany (until 1990 former territory of the FRG)","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","6.8",""
"2012","Germany (until 1990 former territory of the FRG)","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","18.8",""
"2012","Estonia","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","5.0",""
"2012","Estonia","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","12.3",""
"2012","Ireland","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","8.2",""
"2012","Ireland","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","14.3",""
"2012","Greece","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","5.8",""
"2012","Greece","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","21.0",""
"2012","Spain","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","6.2",""
"2012","Spain","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","17.6",""
"2012","France","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","8.0",""
"2012","France","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","24.2",""
"2012","Croatia","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","7.0","p"
"2012","Croatia","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","15.2","p"
"2012","Italy","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","7.2",""
"2012","Italy","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","20.5",""
"2012","Cyprus","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","3.0",""
"2012","Cyprus","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","11.3",""
"2012","Latvia","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","3.9",""
"2012","Latvia","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","11.4",""
"2012","Lithuania","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","5.9",""
"2012","Lithuania","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","12.0",""
"2012","Luxembourg","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","4.9",""
"2012","Luxembourg","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","18.7",""
"2012","Hungary","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","5.2",""
"2012","Hungary","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","16.7",""
"2012","Malta","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","5.5",""
"2012","Malta","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","14.0",""
"2012","Netherlands","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","8.3",""
"2012","Netherlands","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","16.8",""
"2012","Austria","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","7.7",""
"2012","Austria","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","20.9",""
"2012","Poland","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","4.6",""
"2012","Poland","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","15.8",""
"2012","Portugal","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","6.5",""
"2012","Portugal","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","18.2",""
"2012","Romania","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","3.8",""
"2012","Romania","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","12.3",""
"2012","Slovenia","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","7.1",""
"2012","Slovenia","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","18.5",""
"2012","Slovakia","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","6.8",""
"2012","Slovakia","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","14.9",""
"2012","Finland","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","8.2",""
"2012","Finland","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","23.8",""
"2012","Sweden","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","6.9",""
"2012","Sweden","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","20.8",""
"2012","United Kingdom","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","7.4",""
"2012","United Kingdom","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","17.3",""
"2013","Belgium","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","8.0",""
"2013","Belgium","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","20.1",""
"2013","Bulgaria","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","4.5",""
"2013","Bulgaria","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","13.5",""
"2013","Czech Republic","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","7.6",""
"2013","Czech Republic","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","13.5",""
"2013","Denmark","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","8.5",""
"2013","Denmark","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","24.5",""
"2013","Germany (until 1990 former territory of the FRG)","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","7.0",""
"2013","Germany (until 1990 former territory of the FRG)","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","18.9",""
"2013","Estonia","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","5.0",""
"2013","Estonia","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","11.9",""
"2013","Ireland","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","7.9",""
"2013","Ireland","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","13.7",""
"2013","Greece","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","5.2",""
"2013","Greece","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","19.6",""
"2013","Spain","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","6.2",""
"2013","Spain","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","18.0",""
"2013","France","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","8.0",""
"2013","France","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","24.5",""
"2013","Croatia","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","6.8","p"
"2013","Croatia","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","15.2","p"
"2013","Italy","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","7.2",""
"2013","Italy","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","21.0",""
"2013","Cyprus","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","3.1",""
"2013","Cyprus","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","11.8",""
"2013","Latvia","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","3.7",""
"2013","Latvia","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","11.6",""
"2013","Lithuania","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","5.6",""
"2013","Lithuania","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","11.3",""
"2013","Luxembourg","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","5.2",""
"2013","Luxembourg","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","18.6",""
"2013","Hungary","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","5.0",""
"2013","Hungary","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","16.5",""
"2013","Malta","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","5.7",""
"2013","Malta","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","13.8",""
"2013","Netherlands","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","8.2",""
"2013","Netherlands","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","17.0",""
"2013","Austria","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","7.8",""
"2013","Austria","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","21.3",""
"2013","Poland","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","4.6",""
"2013","Poland","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","16.2",""
"2013","Portugal","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","6.4",""
"2013","Portugal","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","19.2",""
"2013","Romania","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","4.0",""
"2013","Romania","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","11.5",""
"2013","Slovenia","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","6.9",""
"2013","Slovenia","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","18.8",""
"2013","Slovakia","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","6.8",""
"2013","Slovakia","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","15.2",""
"2013","Finland","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","8.3",""
"2013","Finland","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","24.8",""
"2013","Sweden","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","7.0",""
"2013","Sweden","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","21.3",""
"2013","United Kingdom","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","7.5",""
"2013","United Kingdom","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","16.9",""
"2014","Belgium","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","8.1",""
"2014","Belgium","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","19.9",""
"2014","Bulgaria","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","5.5",""
"2014","Bulgaria","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","13.4",""
"2014","Czech Republic","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","7.6",""
"2014","Czech Republic","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","13.1",""
"2014","Denmark","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","8.6",""
"2014","Denmark","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","24.0",""
"2014","Germany (until 1990 former territory of the FRG)","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","7.2",""
"2014","Germany (until 1990 former territory of the FRG)","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","18.8",""
"2014","Estonia","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","5.2",""
"2014","Estonia","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","12.0",""
"2014","Ireland","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","7.5",""
"2014","Ireland","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","12.6",""
"2014","Greece","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","4.7",""
"2014","Greece","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","20.1",""
"2014","Spain","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","6.1",""
"2014","Spain","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","17.7",""
"2014","France","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","8.2",""
"2014","France","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","24.7",""
"2014","Croatia","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","6.8","p"
"2014","Croatia","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","15.9","p"
"2014","Italy","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","7.2",""
"2014","Italy","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","21.3",""
"2014","Cyprus","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","2.6",""
"2014","Cyprus","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","12.1",""
"2014","Latvia","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","3.8",""
"2014","Latvia","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","11.5",""
"2014","Lithuania","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","5.5",""
"2014","Lithuania","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","11.4",""
"2014","Luxembourg","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","5.0",""
"2014","Luxembourg","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","18.0",""
"2014","Hungary","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","4.9",""
"2014","Hungary","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","15.4",""
"2014","Malta","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","5.7",""
"2014","Malta","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","13.2",""
"2014","Netherlands","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","8.2",""
"2014","Netherlands","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","16.9",""
"2014","Austria","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","7.8",""
"2014","Austria","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","21.5",""
"2014","Poland","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","4.6",""
"2014","Poland","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","16.1",""
"2014","Portugal","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","6.2",""
"2014","Portugal","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","18.8",""
"2014","Romania","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","4.0",""
"2014","Romania","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","11.4",""
"2014","Slovenia","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","6.5",""
"2014","Slovenia","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","17.9",""
"2014","Slovakia","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","7.0",""
"2014","Slovakia","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","15.0",""
"2014","Finland","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","8.3",""
"2014","Finland","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","25.4",""
"2014","Sweden","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","7.0",""
"2014","Sweden","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","20.8",""
"2014","United Kingdom","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","7.6",""
"2014","United Kingdom","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","16.5",""
"2015","Belgium","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","7.7",""
"2015","Belgium","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","20.2",""
"2015","Bulgaria","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","5.5",""
"2015","Bulgaria","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","13.3",""
"2015","Czech Republic","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","7.6",""
"2015","Czech Republic","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","12.7",""
"2015","Denmark","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","8.6",""
"2015","Denmark","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","23.6",""
"2015","Germany (until 1990 former territory of the FRG)","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","7.2",""
"2015","Germany (until 1990 former territory of the FRG)","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","19.0",""
"2015","Estonia","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","5.5",""
"2015","Estonia","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","12.9",""
"2015","Ireland","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","5.7",""
"2015","Ireland","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","9.6",""
"2015","Greece","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","4.5",""
"2015","Greece","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","20.5",""
"2015","Spain","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","6.2","p"
"2015","Spain","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","17.1","p"
"2015","France","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","8.2",""
"2015","France","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","24.6",""
"2015","Croatia","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","6.6","p"
"2015","Croatia","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","15.1","p"
"2015","Italy","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","7.1",""
"2015","Italy","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","21.5",""
"2015","Cyprus","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","2.6",""
"2015","Cyprus","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","12.0",""
"2015","Latvia","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","3.8",""
"2015","Latvia","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","11.5",""
"2015","Lithuania","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","5.8",""
"2015","Lithuania","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","11.1",""
"2015","Luxembourg","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","4.7",""
"2015","Luxembourg","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","18.1",""
"2015","Hungary","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","5.3",""
"2015","Hungary","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","15.0",""
"2015","Malta","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","5.8",""
"2015","Malta","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","12.4",""
"2015","Netherlands","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","8.1",""
"2015","Netherlands","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","16.3",""
"2015","Austria","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","7.9",""
"2015","Austria","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","21.4",""
"2015","Poland","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","4.7",""
"2015","Poland","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","15.9",""
"2015","Portugal","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","6.2",""
"2015","Portugal","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","18.3",""
"2015","Romania","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","4.2",""
"2015","Romania","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","11.4",""
"2015","Slovenia","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","6.7",""
"2015","Slovenia","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","17.4",""
"2015","Slovakia","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","7.2",""
"2015","Slovakia","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","15.0",""
"2015","Finland","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","7.2","b"
"2015","Finland","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","25.6","b"
"2015","Sweden","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","6.9",""
"2015","Sweden","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","20.4",""
"2015","United Kingdom","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","7.6",""
"2015","United Kingdom","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","16.4",""
"2016","Belgium","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure",":",""
"2016","Belgium","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure",":",""
"2016","Bulgaria","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","5.0",""
"2016","Bulgaria","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","12.7",""
"2016","Czech Republic","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure",":",""
"2016","Czech Republic","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure",":",""
"2016","Denmark","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","8.6",""
"2016","Denmark","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","23.4",""
"2016","Germany (until 1990 former territory of the FRG)","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure",":",""
"2016","Germany (until 1990 former territory of the FRG)","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure",":",""
"2016","Estonia","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure",":",""
"2016","Estonia","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure",":",""
"2016","Ireland","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure",":",""
"2016","Ireland","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure",":",""
"2016","Greece","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure",":",""
"2016","Greece","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure",":",""
"2016","Spain","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure",":",""
"2016","Spain","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure",":",""
"2016","France","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure",":",""
"2016","France","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure",":",""
"2016","Croatia","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure",":",""
"2016","Croatia","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure",":",""
"2016","Italy","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure",":",""
"2016","Italy","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure",":",""
"2016","Cyprus","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure",":",""
"2016","Cyprus","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure",":",""
"2016","Latvia","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure",":",""
"2016","Latvia","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure",":",""
"2016","Lithuania","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure",":",""
"2016","Lithuania","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure",":",""
"2016","Luxembourg","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","4.8",""
"2016","Luxembourg","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","18.2",""
"2016","Hungary","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure",":",""
"2016","Hungary","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure",":",""
"2016","Malta","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure",":",""
"2016","Malta","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure",":",""
"2016","Netherlands","Percentage of gross domestic product (GDP)","General government","Health","Total general government expenditure","7.7","p"
"2016","Netherlands","Percentage of gross domestic product (GDP)","General government","Social protection","Total general government expenditure","16.2","p"
